bsib,1000,773721,100,100,2,2,1,1,1,0,25,0.001,638353,8285,350,-1,-1,-1,-1,-1,0.0296,0.635595
psib,1000,773721,100,100,2,2,1,1,1,0,25,0.000976563,372895,5522,314,-1,-1,-1,-1,-1,0.0281,0.636088
psim,1000,773721,100,100,2,2,1,1,1,0,25,0.000976563,1230550,13203,308,-1,-1,-1,-1,-1,0.013,0.956652
psip,1000,773721,100,100,2,2,1,1,1,0,25,0.000976563,625948,9184,358,-1,-1,-1,-1,-1,0.0119,0.719777
bsib,1000,804739,100,100,2,2,1,1,1,0,25,0.001,638719,7471,353,-1,-1,-1,-1,-1,0.0292,0.645667
psib,1000,804739,100,100,2,2,1,1,1,0,25,0.000976563,373362,5718,317,-1,-1,-1,-1,-1,0.0284,0.648435
psim,1000,804739,100,100,2,2,1,1,1,0,25,0.000976563,1233140,15298,311,-1,-1,-1,-1,-1,0.0133,0.960959
psip,1000,804739,100,100,2,2,1,1,1,0,25,0.000976563,626479,8821,359,-1,-1,-1,-1,-1,0.0117,0.732084
bsib,1000,664364,100,100,2,2,1,1,1,0,25,0.001,638217,7098,350,-1,-1,-1,-1,-1,0.029,0.648925
psib,1000,664364,100,100,2,2,1,1,1,0,25,0.000976563,372604,5620,306,-1,-1,-1,-1,-1,0.0285,0.651726
psim,1000,664364,100,100,2,2,1,1,1,0,25,0.000976563,1224882,14112,307,-1,-1,-1,-1,-1,0.013,0.964106
psip,1000,664364,100,100,2,2,1,1,1,0,25,0.000976563,625497,7306,356,-1,-1,-1,-1,-1,0.0116,0.725442
bsib,1000,663496,100,100,2,2,1,1,1,0,25,0.001,638064,8424,343,-1,-1,-1,-1,-1,0.0295,0.648056
psib,1000,663496,100,100,2,2,1,1,1,0,25,0.000976563,372469,5668,312,-1,-1,-1,-1,-1,0.0282,0.646915
psim,1000,663496,100,100,2,2,1,1,1,0,25,0.000976563,1224816,14584,308,-1,-1,-1,-1,-1,0.0135,0.96695
psip,1000,663496,100,100,2,2,1,1,1,0,25,0.000976563,625319,7191,343,-1,-1,-1,-1,-1,0.0117,0.714963
bsib,1000,709668,100,100,2,2,1,1,1,0,25,0.001,639702,7029,353,-1,-1,-1,-1,-1,0.0291,0.646154
psib,1000,709668,100,100,2,2,1,1,1,0,25,0.000976563,373973,5629,309,-1,-1,-1,-1,-1,0.0284,0.648004
psim,1000,709668,100,100,2,2,1,1,1,0,25,0.000976563,1240527,16766,307,-1,-1,-1,-1,-1,0.0124,0.96374
psip,1000,709668,100,100,2,2,1,1,1,0,25,0.000976563,627349,7560,357,-1,-1,-1,-1,-1,0.0118,0.724368
bsib,1000,746910,100,100,2,2,1,1,1,0,25,0.001,638909,9242,353,-1,-1,-1,-1,-1,0.031,0.645286
psib,1000,746910,100,100,2,2,1,1,1,0,25,0.000976563,373065,5747,309,-1,-1,-1,-1,-1,0.0278,0.637802
psim,1000,746910,100,100,2,2,1,1,1,0,25,0.000976563,1230309,14841,312,-1,-1,-1,-1,-1,0.0124,0.959935
psip,1000,746910,100,100,2,2,1,1,1,0,25,0.000976563,626090,7453,359,-1,-1,-1,-1,-1,0.0105,0.727441
bsib,1000,704228,100,100,2,2,1,1,1,0,25,0.001,639060,8436,366,-1,-1,-1,-1,-1,0.0292,0.648223
psib,1000,704228,100,100,2,2,1,1,1,0,25,0.000976563,373924,5661,311,-1,-1,-1,-1,-1,0.0284,0.652286
psim,1000,704228,100,100,2,2,1,1,1,0,25,0.000976563,1238758,14476,309,-1,-1,-1,-1,-1,0.0133,0.963626
psip,999,704228,100,100,2,2,1,1,1,0,25,0.000976563,626610,9757,358,-1,-1,-1,-1,-1,0.0118118,0.731221
bsib,1000,740710,100,100,2,2,1,1,1,0,25,0.001,638278,6676,374,-1,-1,-1,-1,-1,0.0292,0.646234
psib,1000,740710,100,100,2,2,1,1,1,0,25,0.000976563,373318,5506,296,-1,-1,-1,-1,-1,0.0285,0.65066
psim,1000,740710,100,100,2,2,1,1,1,0,25,0.000976563,1224609,13939,311,-1,-1,-1,-1,-1,0.0131,0.964194
psip,1000,740710,100,100,2,2,1,1,1,0,25,0.000976563,626424,7020,358,-1,-1,-1,-1,-1,0.0118,0.726827
bsib,1000,733239,100,100,2,2,1,1,1,0,25,0.001,638702,8018,358,-1,-1,-1,-1,-1,0.029,0.643834
psib,1000,733239,100,100,2,2,1,1,1,0,25,0.000976563,373399,5510,310,-1,-1,-1,-1,-1,0.0262,0.647236
psim,1000,733239,100,100,2,2,1,1,1,0,25,0.000976563,1237599,14071,312,-1,-1,-1,-1,-1,0.0132,0.96631
psip,1000,733239,100,100,2,2,1,1,1,0,25,0.000976563,626520,6761,374,-1,-1,-1,-1,-1,0.0111,0.712262
