bsib,1000,33145771,4000,4000,1,1,1,1,1,0,256,0.001,29148767,54802,2589,0.0047,0.996664,1,0.01425,0.836676,-1,-1
psib,1000,33145771,4000,4000,1,1,1,1,1,0,256,0.000976563,31593209,35474,280,0.00275,0.996786,1,0.0074,0.833254,-1,-1
psip,1000,33145771,4000,4000,1,1,1,1,1,0,256,0.000976563,58923103,41371,5054,0.0027,0.996511,1,0.00725,0.886452,-1,-1
psif,1000,33145771,4000,4000,1,1,1,1,1,0,256,0.000976563,18166676,35942,280,0.00275,0.996136,1,0.00725,0.804078,-1,-1
bsib,1000,32894206,4000,4000,1,1,1,1,1,0,256,0.001,29146857,53976,2605,0.00495,0.996656,1,0.014,0.839081,-1,-1
psib,1000,32894206,4000,4000,1,1,1,1,1,0,256,0.000976563,31594754,36082,296,0.00265,0.995523,1,0.0072,0.835297,-1,-1
psip,1000,32894206,4000,4000,1,1,1,1,1,0,256,0.000976563,58935623,41433,5132,0.00295,0.99699,0.999837,0.0074,0.88733,-1,-1
psif,1000,32894206,4000,4000,1,1,1,1,1,0,256,0.000976563,18153101,36114,265,0.0029,0.995249,0.999876,0.0072,0.80317,-1,-1
bsib,1000,32970467,4000,4000,1,1,1,1,1,0,256,0.001,29146697,54631,2574,0.00495,0.995364,1,0.0141,0.833499,-1,-1
psib,1000,32970467,4000,4000,1,1,1,1,1,0,256,0.000976563,31594701,35646,280,0.0026,0.996504,1,0.0074,0.8318,-1,-1
psip,1000,32970467,4000,4000,1,1,1,1,1,0,256,0.000976563,58897545,41230,5085,0.00275,0.995634,0.999837,0.0074,0.885814,-1,-1
psif,1000,32970467,4000,4000,1,1,1,1,1,0,256,0.000976563,18135557,34819,265,0.0028,0.996947,0.999669,0.0069,0.801297,-1,-1
bsib,1000,32947518,4000,4000,2,2,1,1,1,0,256,0.001,29156258,54444,2558,0.00565,0.992133,1,0.0290267,0.915342,0.02716,0.617394
psib,1000,32947518,4000,4000,2,2,1,1,1,0,256,0.000976563,31635800,35989,280,0.00325,0.989491,1,0.0149533,0.913355,0.0197467,0.615157
psip,1000,32947518,4000,4000,2,2,1,1,1,0,256,0.000976563,58915379,40794,5132,0.0027,0.990373,1,0.01455,0.943606,0.0077,0.663048
psif,1000,32947518,4000,4000,2,2,1,1,1,0,256,0.000976563,18121187,34663,265,0.003,0.993553,1,0.0143533,0.894231,-1,-1
bsib,1000,32869223,4000,4000,2,2,1,1,1,0,256,0.001,29147923,54756,2574,0.00575,0.995127,1,0.02908,0.919959,0.0287033,0.627475
psib,1000,32869223,4000,4000,2,2,1,1,1,0,256,0.000976563,31635986,35084,312,0.00325,0.99535,1,0.0148,0.91833,0.0215067,0.625251
psip,1000,32869223,4000,4000,2,2,1,1,1,0,256,0.000976563,58967033,40965,5132,0.00295,0.994536,1,0.01465,0.945924,0.00775,0.672794
psif,1000,32869223,4000,4000,2,2,1,1,1,0,256,0.000976563,18182436,35100,265,0.0034,0.99369,1,0.0143,0.896785,-1,-1
bsib,1000,32731172,4000,4000,2,2,1,1,1,0,256,0.001,29154585,53679,2574,0.0056,0.99126,1,0.0286,0.916486,0.02689,0.624626
psib,1000,32731172,4000,4000,2,2,1,1,1,0,256,0.000976563,31635711,34429,280,0.00345,0.992297,1,0.01425,0.915473,0.0198533,0.628212
psip,1000,32731172,4000,4000,2,2,1,1,1,0,256,0.000976563,59117731,42276,5179,0.0033,0.988538,1,0.01465,0.94401,0.0076,0.655336
psif,1000,32731172,4000,4000,2,2,1,1,1,0,256,0.000976563,18160101,35786,265,0.00295,0.992039,1,0.0141,0.897313,-1,-1
